"k","alpha","omega","stabilite"
4,0.55,0.35,0.751268350956986
5,0.55,0.35,0.693078476899311
6,0.55,0.35,0.655107359584439
2,0.6,0.35,0.91505203716807
3,0.6,0.35,0.77814605126401
4,0.6,0.35,0.740207822184902
5,0.6,0.35,0.687126548732132
6,0.6,0.35,0.649787712248298
2,0.65,0.35,0.931436193402013
3,0.65,0.35,0.807996501322241
4,0.65,0.35,0.735373694270355
5,0.65,0.35,0.665719565595617
6,0.65,0.35,0.686511524658344
2,0.7,0.35,0.942424421636904
3,0.7,0.35,0.76816473153162
4,0.7,0.35,0.750477204611252
5,0.7,0.35,0.676312525067349
6,0.7,0.35,0.660822098197675
2,0.75,0.35,0.926288807273251
3,0.75,0.35,0.762252506111892
4,0.75,0.35,0.766952693168102
5,0.75,0.35,0.635203712960929
6,0.75,0.35,0.704255476715038
2,0.8,0.35,0.94798262343512
3,0.8,0.35,0.50342457869508
4,0.8,0.35,0.799711220762979
5,0.8,0.35,0.666618766055283
6,0.8,0.35,0.722210969438834
2,0.85,0.35,0.943823073842008
3,0.85,0.35,0.539634149080788
4,0.85,0.35,0.755680913003604
5,0.85,0.35,0.641617007169009
6,0.85,0.35,0.719317762447844
2,0.9,0.35,0.946980220852702
3,0.9,0.35,0.538324401941842
4,0.9,0.35,0.751643099710733
5,0.9,0.35,0.676624776518797
6,0.9,0.35,0.664214133339704
2,0.95,0.35,0.960472366748186
3,0.95,0.35,0.56362416862702
4,0.95,0.35,0.724540574764568
5,0.95,0.35,0.706748308705415
6,0.95,0.35,0.672449496932145
2,1,0.35,0.956497087360162
3,1,0.35,0.549079870990468
4,1,0.35,0.726287827224309
5,1,0.35,0.688194929771415
6,1,0.35,0.614997444625792
2,0,0.4,0.926345943436556
3,0,0.4,0.841047988281338
4,0,0.4,0.746675092184733
5,0,0.4,0.815363370096886
6,0,0.4,0.839067120783722
2,0.05,0.4,0.921058328344155
3,0.05,0.4,0.802285976351442
4,0.05,0.4,0.737442362554855
5,0.05,0.4,0.798963222841554
6,0.05,0.4,0.807071962566532
2,0.1,0.4,0.925430285181647
3,0.1,0.4,0.78988587998398
4,0.1,0.4,0.706896571868282
5,0.1,0.4,0.793828873153958
6,0.1,0.4,0.798448806290614
2,0.15,0.4,0.883911509119517
3,0.15,0.4,0.750486665770072
4,0.15,0.4,0.711382159630976
5,0.15,0.4,0.739571099657387
6,0.15,0.4,0.806363514660996
2,0.2,0.4,0.877934212941925
3,0.2,0.4,0.675181708245064
4,0.2,0.4,0.745797278405953
5,0.2,0.4,0.775511444447659
6,0.2,0.4,0.779071348241467
2,0.25,0.4,0.600824257893169
3,0.25,0.4,0.667534553560286
4,0.25,0.4,0.75977164262662
5,0.25,0.4,0.763469980422774
6,0.25,0.4,0.749729752003748
2,0.3,0.4,0.676382591771698
3,0.3,0.4,0.720307258985733
4,0.3,0.4,0.746821263631494
5,0.3,0.4,0.733734282707875
6,0.3,0.4,0.73373851134837
2,0.35,0.4,0.737396511246725
3,0.35,0.4,0.756340990921271
4,0.35,0.4,0.750881614701724
5,0.35,0.4,0.735348818841713
6,0.35,0.4,0.696128567576953
2,0.4,0.4,0.833700872249196
3,0.4,0.4,0.768787878050946
4,0.4,0.4,0.753476073201276
5,0.4,0.4,0.735076731902543
6,0.4,0.4,0.687386962847957
2,0.45,0.4,0.858779604039039
3,0.45,0.4,0.817506775739514
4,0.45,0.4,0.77523455035154
5,0.45,0.4,0.708153066075429
6,0.45,0.4,0.699677972463897
2,0.5,0.4,0.879556466983463
3,0.5,0.4,0.818485333510598
4,0.5,0.4,0.757477993552544
5,0.5,0.4,0.70790705549776
6,0.5,0.4,0.64669490333031
2,0.55,0.4,0.916576995834502
3,0.55,0.4,0.829198504228399
4,0.55,0.4,0.754142499952458
5,0.55,0.4,0.696235125993976
6,0.55,0.4,0.69162385587093
2,0.6,0.4,0.881538707334844
3,0.6,0.4,0.809097558146843
4,0.6,0.4,0.737962724978174
5,0.6,0.4,0.674046501479382
6,0.6,0.4,0.683891740899157
2,0.65,0.4,0.897971182967235
3,0.65,0.4,0.816399170098842
4,0.65,0.4,0.720730043368281
5,0.65,0.4,0.60066950579711
6,0.65,0.4,0.689061214672988
2,0.7,0.4,0.916293392016226
3,0.7,0.4,0.794482253989
4,0.7,0.4,0.715715161134455
5,0.7,0.4,0.659942903148906
6,0.7,0.4,0.649595803050453
2,0.75,0.4,0.925217912436851
3,0.75,0.4,0.504961426168915
4,0.75,0.4,0.740789700334544
5,0.75,0.4,0.664247913811891
6,0.75,0.4,0.68231305752717
2,0.8,0.4,0.937106555799633
3,0.8,0.4,0.528178566387813
4,0.8,0.4,0.737319394481427
5,0.8,0.4,0.651718081682179
6,0.8,0.4,0.624458009146279
2,0.85,0.4,0.943592959740666
3,0.85,0.4,0.536725416618861
4,0.85,0.4,0.721194923919202
5,0.85,0.4,0.657525951658218
6,0.85,0.4,0.626112407482848
2,0.9,0.4,0.940712469800294
3,0.9,0.4,0.535393081893528
4,0.9,0.4,0.713863773082824
5,0.9,0.4,0.665292045014744
6,0.9,0.4,0.595667807661387
2,0.95,0.4,0.95559543405786
3,0.95,0.4,0.532909600759739
4,0.95,0.4,0.705256180887371
5,0.95,0.4,0.648806826697885
6,0.95,0.4,0.587762403048402
2,1,0.4,0.962024943719744
3,1,0.4,0.581999411210717
4,1,0.4,0.700205162426966
5,1,0.4,0.637622887047125
6,1,0.4,0.594806590540407
2,0,0.45,0.933581852291396
3,0,0.45,0.833650149881272
4,0,0.45,0.762726310606358
5,0,0.45,0.796661900728814
6,0,0.45,0.793188429094796
2,0.05,0.45,0.947086388058186
3,0.05,0.45,0.788733247394242
4,0.05,0.45,0.720897565966818
5,0.05,0.45,0.736930061794487
6,0.05,0.45,0.801316014302833
2,0.1,0.45,0.925651400524667
3,0.1,0.45,0.771934711034937
4,0.1,0.45,0.703980167471197
5,0.1,0.45,0.742378114782156
6,0.1,0.45,0.802806761447935
2,0.15,0.45,0.93909036384889
3,0.15,0.45,0.733835049714019
4,0.15,0.45,0.691363818206135
5,0.15,0.45,0.761889992233936
6,0.15,0.45,0.777825728796403
2,0.2,0.45,0.848988546357338
3,0.2,0.45,0.665925540714229
4,0.2,0.45,0.734616952725608
5,0.2,0.45,0.771360273374148
6,0.2,0.45,0.765685696170017
2,0.25,0.45,0.644628821041644
3,0.25,0.45,0.75081266573038
4,0.25,0.45,0.758366143262475
5,0.25,0.45,0.720509944359962
6,0.25,0.45,0.743803157746713
2,0.3,0.45,0.684390715313984
3,0.3,0.45,0.786505897306816
4,0.3,0.45,0.752749446728224
5,0.3,0.45,0.740525763274823
6,0.3,0.45,0.738215200045024
2,0.35,0.45,0.803312027591443
3,0.35,0.45,0.810202078357023
4,0.35,0.45,0.73939716565727
5,0.35,0.45,0.725627796005291
6,0.35,0.45,0.665315120887789
2,0.4,0.45,0.860856834258465
3,0.4,0.45,0.817606744731163
4,0.4,0.45,0.774687023703024
5,0.4,0.45,0.737961763113401
6,0.4,0.45,0.671626768928847
2,0.45,0.45,0.866734383343263
3,0.45,0.45,0.85211356251819
4,0.45,0.45,0.761975116948774
5,0.45,0.45,0.703460101293099
6,0.45,0.45,0.638164757875824
2,0.5,0.45,0.864204608130035
3,0.5,0.45,0.864007249026333
4,0.5,0.45,0.751762369246755
5,0.5,0.45,0.719029171014146
6,0.5,0.45,0.673356424127189
2,0.55,0.45,0.885038526642601
3,0.55,0.45,0.861060318711343
4,0.55,0.45,0.74215317482968
5,0.55,0.45,0.70836365700941
6,0.55,0.45,0.692479860276121
2,0.6,0.45,0.930348501020656
3,0.6,0.45,0.885658296800679
4,0.6,0.45,0.745052854627764
5,0.6,0.45,0.683483796533516
6,0.6,0.45,0.663284854956177
2,0.65,0.45,0.932114466611622
3,0.65,0.45,0.845952350611993
4,0.65,0.45,0.735638359137806
5,0.65,0.45,0.673722567403309
6,0.65,0.45,0.649039540748428
2,0.7,0.45,0.939526028701309
3,0.7,0.45,0.844035147759296
4,0.7,0.45,0.719090987872706
5,0.7,0.45,0.683933316907515
6,0.7,0.45,0.641248804453533
2,0.75,0.45,0.949827737926367
3,0.75,0.45,0.81432360567941
4,0.75,0.45,0.694669529573307
5,0.75,0.45,0.632709455862311
6,0.75,0.45,0.64433614948153
2,0.8,0.45,0.943564145064792
3,0.8,0.45,0.835650758760548
4,0.8,0.45,0.716055009863355
5,0.8,0.45,0.596632625456883
6,0.8,0.45,0.604348518112217
2,0.85,0.45,0.965581085911989
3,0.85,0.45,0.529575184907667
4,0.85,0.45,0.711114951874094
5,0.85,0.45,0.628461833340498
6,0.85,0.45,0.602522689254318
2,0.9,0.45,0.965630351821649
3,0.9,0.45,0.520751501017601
4,0.9,0.45,0.688561135129021
5,0.9,0.45,0.626851742467313
6,0.9,0.45,0.580388964589188
2,0.95,0.45,0.96882542547828
3,0.95,0.45,0.541588949013648
4,0.95,0.45,0.685310343671891
5,0.95,0.45,0.643769445155523
6,0.95,0.45,0.619140910313524
2,1,0.45,0.982938298796208
3,1,0.45,0.559470152839091
4,1,0.45,0.690652856385238
5,1,0.45,0.654272989574989
6,1,0.45,0.666113536675209
2,0,0.5,0.918261386959785
3,0,0.5,0.852310866558938
4,0,0.5,0.731497118367029
5,0,0.5,0.805995945724501
6,0,0.5,0.78241466018124
2,0.05,0.5,0.948584383466412
3,0.05,0.5,0.798024490181253
4,0.05,0.5,0.692368402812562
5,0.05,0.5,0.761055319722828
6,0.05,0.5,0.77960479924503
2,0.1,0.5,0.948353843883209
3,0.1,0.5,0.741567788333014
4,0.1,0.5,0.724780455932833
5,0.1,0.5,0.762286855905684
6,0.1,0.5,0.7819290719403
2,0.15,0.5,0.910161659600954
3,0.15,0.5,0.616688889436086
4,0.15,0.5,0.703216319984773
5,0.15,0.5,0.76394816078752
6,0.15,0.5,0.770663338326634
2,0.2,0.5,0.794300579120157
3,0.2,0.5,0.741593172152546
4,0.2,0.5,0.778967107001333
5,0.2,0.5,0.789787923690218
6,0.2,0.5,0.773819116504631
2,0.25,0.5,0.671260146818695
3,0.25,0.5,0.791684717490725
4,0.25,0.5,0.740426123479847
5,0.25,0.5,0.739642651549794
6,0.25,0.5,0.740311706952833
2,0.3,0.5,0.761103083011792
3,0.3,0.5,0.839959612643937
4,0.3,0.5,0.756349102785208
5,0.3,0.5,0.737020097324943
6,0.3,0.5,0.705201353403515
2,0.35,0.5,0.820962373256505
3,0.35,0.5,0.86551176434958
4,0.35,0.5,0.786553132557459
5,0.35,0.5,0.769527500777716
6,0.35,0.5,0.677108929188823
2,0.4,0.5,0.817302980571767
3,0.4,0.5,0.854560135694916
4,0.4,0.5,0.785636477215197
5,0.4,0.5,0.751203718644388
6,0.4,0.5,0.650832392468205
2,0.45,0.5,0.852420277328742
3,0.45,0.5,0.884077445706996
4,0.45,0.5,0.769753803692006
5,0.45,0.5,0.742661898853729
6,0.45,0.5,0.662003234334706
2,0.5,0.5,0.893179436972096
3,0.5,0.5,0.884645937672436
4,0.5,0.5,0.77062483495999
5,0.5,0.5,0.7395960415053
6,0.5,0.5,0.682841717568363
2,0.55,0.5,0.902429553875066
3,0.55,0.5,0.879709820063328
4,0.55,0.5,0.780398428813688
5,0.55,0.5,0.712198639907961
6,0.55,0.5,0.672891058967648
2,0.6,0.5,0.905496190777582
3,0.6,0.5,0.872289774905457
4,0.6,0.5,0.735395964975581
5,0.6,0.5,0.640084298150597
6,0.6,0.5,0.661042651400387
2,0.65,0.5,0.936824639823848
3,0.65,0.5,0.870341431723692
4,0.65,0.5,0.697262001979093
5,0.65,0.5,0.609196162406454
6,0.65,0.5,0.61539801204859
2,0.7,0.5,0.948332524742818
3,0.7,0.5,0.85803677506969
4,0.7,0.5,0.67819325163773
5,0.7,0.5,0.63767636003784
6,0.7,0.5,0.60886547862356
2,0.75,0.5,0.960615912902011
3,0.75,0.5,0.840211065284849
4,0.75,0.5,0.68911968715
5,0.75,0.5,0.612775952117994
6,0.75,0.5,0.59450926666195
2,0.8,0.5,0.962958362446035
3,0.8,0.5,0.82904137008724
4,0.8,0.5,0.655361293844482
5,0.8,0.5,0.631521207701642
6,0.8,0.5,0.630694226571503
2,0.85,0.5,0.970750516878652
3,0.85,0.5,0.815741342261247
4,0.85,0.5,0.690133466514542
5,0.85,0.5,0.625470246382105
6,0.85,0.5,0.601473729268969
2,0.9,0.5,0.974129859723344
3,0.9,0.5,0.810084344252297
4,0.9,0.5,0.689109061314986
5,0.9,0.5,0.636466306474499
6,0.9,0.5,0.633943685268815
2,0.95,0.5,0.982025715483738
3,0.95,0.5,0.799778131856942
4,0.95,0.5,0.664456351181444
5,0.95,0.5,0.645900225320431
6,0.95,0.5,0.645154721171074
2,1,0.5,0.9809647383151
3,1,0.5,0.802962224947421
4,1,0.5,0.634694187579166
5,1,0.5,0.630143199078755
6,1,0.5,0.637752195716162
2,0,0.55,0.856144297259946
3,0,0.55,0.8785997502765
4,0,0.55,0.738777943756298
5,0,0.55,0.777793976218016
6,0,0.55,0.762167061537056
2,0.05,0.55,0.935144445212326
3,0.05,0.55,0.791282014777464
4,0.05,0.55,0.701856503627667
5,0.05,0.55,0.787229460434413
6,0.05,0.55,0.789768917850821
2,0.1,0.55,0.927734353732819
3,0.1,0.55,0.71143135963404
4,0.1,0.55,0.712111967315876
5,0.1,0.55,0.767107997076462
6,0.1,0.55,0.746901087387376
2,0.15,0.55,0.927315721141967
3,0.15,0.55,0.667606024543731
4,0.15,0.55,0.738277302934152
5,0.15,0.55,0.797557852833923
6,0.15,0.55,0.741308234445182
2,0.2,0.55,0.839778067135841
3,0.2,0.55,0.74434267235888
4,0.2,0.55,0.796121898347399
5,0.2,0.55,0.822060040843988
6,0.2,0.55,0.764568978569602
2,0.25,0.55,0.673394536515458
3,0.25,0.55,0.840068959287448
4,0.25,0.55,0.736154310151122
5,0.25,0.55,0.722080608743125
6,0.25,0.55,0.686604159667788
2,0.3,0.55,0.741963473291093
3,0.3,0.55,0.899943204600424
4,0.3,0.55,0.82185201652403
5,0.3,0.55,0.809560840103457
6,0.3,0.55,0.728647258883402
2,0.35,0.55,0.785392565294385
3,0.35,0.55,0.889657955288821
4,0.35,0.55,0.835466852475033
5,0.35,0.55,0.787851794112395
6,0.35,0.55,0.655955408733082
2,0.4,0.55,0.879676432482987
3,0.4,0.55,0.853778605539776
4,0.4,0.55,0.84426581492841
5,0.4,0.55,0.767843881594962
6,0.4,0.55,0.638623593542128
2,0.45,0.55,0.834812004196766
3,0.45,0.55,0.883212596149121
4,0.45,0.55,0.782365507615377
5,0.45,0.55,0.763095005569127
6,0.45,0.55,0.692519870576562
2,0.5,0.55,0.908528214398715
3,0.5,0.55,0.910195575730127
4,0.5,0.55,0.778677864806168
5,0.5,0.55,0.742141451546779
6,0.5,0.55,0.667935590370532
2,0.55,0.55,0.931464018045363
3,0.55,0.55,0.87432732500213
4,0.55,0.55,0.751976956403359
5,0.55,0.55,0.670107952402741
6,0.55,0.55,0.644463474794887
2,0.6,0.55,0.940854110998948
3,0.6,0.55,0.884592502239723
4,0.6,0.55,0.705315663506247
5,0.6,0.55,0.639302420855803
6,0.6,0.55,0.636893850409197
2,0.65,0.55,0.952571175997207
3,0.65,0.55,0.85195266790791
4,0.65,0.55,0.697559298963331
5,0.65,0.55,0.58122894953684
6,0.65,0.55,0.611271738741932
2,0.7,0.55,0.95063861122374
3,0.7,0.55,0.857717629102491
4,0.7,0.55,0.695067855416773
5,0.7,0.55,0.593147310703567
6,0.7,0.55,0.607570488821806
2,0.75,0.55,0.965172059996897
3,0.75,0.55,0.85361611669154
4,0.75,0.55,0.691229177961273
5,0.75,0.55,0.611461309597531
6,0.75,0.55,0.65399830677445
2,0.8,0.55,0.973531154856938
3,0.8,0.55,0.871196135124377
4,0.8,0.55,0.691866754144721
5,0.8,0.55,0.638337186562698
6,0.8,0.55,0.628890662628426
2,0.85,0.55,0.973441276095067
3,0.85,0.55,0.837199614451819
4,0.85,0.55,0.651601632110738
5,0.85,0.55,0.619824143128802
6,0.85,0.55,0.59691049559847
2,0.9,0.55,0.981936709448865
3,0.9,0.55,0.819354842193339
4,0.9,0.55,0.617857458463688
5,0.9,0.55,0.607992465873645
6,0.9,0.55,0.622237679346785
2,0.95,0.55,0.981102913656231
3,0.95,0.55,0.822267041626425
4,0.95,0.55,0.606658442233294
5,0.95,0.55,0.646218189778406
6,0.95,0.55,0.642384542938639
2,1,0.55,0.961708208689015
3,1,0.55,0.781714779508632
4,1,0.55,0.589109723733395
5,1,0.55,0.629170156896631
6,1,0.55,0.652958562815663
2,0,0.6,0.877466112427393
3,0,0.6,0.824177923200747
4,0,0.6,0.704162612302455
5,0,0.6,0.784697882258548
6,0,0.6,0.794373251299818
2,0.05,0.6,0.881422815900964
3,0.05,0.6,0.729884318845001
4,0.05,0.6,0.733567578216559
5,0.05,0.6,0.771744652087323
6,0.05,0.6,0.769919320679832
2,0.1,0.6,0.92084365494887
3,0.1,0.6,0.575341293795412
4,0.1,0.6,0.706388012307476
5,0.1,0.6,0.765762149069166
6,0.1,0.6,0.738044268484806
2,0.15,0.6,0.900328767500988
3,0.15,0.6,0.783044178749294
4,0.15,0.6,0.753528687468073
5,0.15,0.6,0.827980828018023
6,0.15,0.6,0.757816637895444
2,0.2,0.6,0.830191698238168
3,0.2,0.6,0.854885647160411
4,0.2,0.6,0.778011647914253
5,0.2,0.6,0.832528784176213
6,0.2,0.6,0.765429626389995
2,0.25,0.6,0.67535679056557
3,0.25,0.6,0.866367536798101
4,0.25,0.6,0.802137054302825
5,0.25,0.6,0.817419405769782
6,0.25,0.6,0.746011951752491
2,0.3,0.6,0.775030819101802
3,0.3,0.6,0.901313745784342
4,0.3,0.6,0.818790295278359
5,0.3,0.6,0.805855346476978
6,0.3,0.6,0.679787253049049
2,0.35,0.6,0.825656719386804
3,0.35,0.6,0.892870721634342
4,0.35,0.6,0.803334919636884
5,0.35,0.6,0.794024374161377
6,0.35,0.6,0.686242481107289
2,0.4,0.6,0.835536298804516
3,0.4,0.6,0.892274446933097
4,0.4,0.6,0.803652199760791
5,0.4,0.6,0.767379824717314
6,0.4,0.6,0.698793303866513
2,0.45,0.6,0.897368185861846
3,0.45,0.6,0.922620477449407
4,0.45,0.6,0.802585786936662
5,0.45,0.6,0.729988292911455
6,0.45,0.6,0.678597928412301
2,0.5,0.6,0.899006267232656
3,0.5,0.6,0.90040015027707
4,0.5,0.6,0.75034308036733
5,0.5,0.6,0.713014940485983
6,0.5,0.6,0.651992619511789
2,0.55,0.6,0.936241698806499
3,0.55,0.6,0.905944264199617
4,0.55,0.6,0.681308355024576
5,0.55,0.6,0.612121016757618
6,0.55,0.6,0.643111578801908
2,0.6,0.6,0.95680529054559
3,0.6,0.6,0.888424990265756
4,0.6,0.6,0.6988077577441
5,0.6,0.6,0.613246731139577
6,0.6,0.6,0.615623980128482
2,0.65,0.6,0.953761194455677
3,0.65,0.6,0.861665582749162
4,0.65,0.6,0.691282387703125
5,0.65,0.6,0.61244081387037
6,0.65,0.6,0.614132038751055
2,0.7,0.6,0.965872326778854
3,0.7,0.6,0.876340811510118
4,0.7,0.6,0.689789616393375
5,0.7,0.6,0.607424086448476
6,0.7,0.6,0.594264899533152
2,0.75,0.6,0.97916098211955
3,0.75,0.6,0.858647739409831
4,0.75,0.6,0.672087242567705
5,0.75,0.6,0.615859782875654
6,0.75,0.6,0.627131519505568
2,0.8,0.6,0.977520306934196
3,0.8,0.6,0.861721662721669
4,0.8,0.6,0.64337696450163
5,0.8,0.6,0.619133379433538
6,0.8,0.6,0.582162715444224
2,0.85,0.6,0.98168481055917
3,0.85,0.6,0.845769861531774
4,0.85,0.6,0.576584664398674
5,0.85,0.6,0.621070246215496
6,0.85,0.6,0.575813178211759
2,0.9,0.6,0.965377036299832
3,0.9,0.6,0.822512851616731
4,0.9,0.6,0.591280723666165
5,0.9,0.6,0.614743159800886
6,0.9,0.6,0.652772830611292
2,0.95,0.6,0.974448573829524
3,0.95,0.6,0.765992519414603
4,0.95,0.6,0.662055432400736
5,0.95,0.6,0.621002925988432
6,0.95,0.6,0.622815301238932
2,1,0.6,0.949568022815287
3,1,0.6,0.731793916113962
4,1,0.6,0.662634734933769
5,1,0.6,0.587588452504301
6,1,0.6,0.643370591648486
2,0,0.65,0.888743744837119
3,0,0.65,0.753723109322548
4,0,0.65,0.699630781117871
5,0,0.65,0.759674501300094
6,0,0.65,0.752097282127529
2,0.05,0.65,0.885592404437456
3,0.05,0.65,0.689280441180151
4,0.05,0.65,0.699584372240797
5,0.05,0.65,0.755155964187201
6,0.05,0.65,0.767102250140141
2,0.1,0.65,0.901046368162261
3,0.1,0.65,0.628118410400237
4,0.1,0.65,0.734050399814623
5,0.1,0.65,0.770264834733999
6,0.1,0.65,0.74993085683383
2,0.15,0.65,0.874927214943225
3,0.15,0.65,0.714827317040861
4,0.15,0.65,0.770749033102098
5,0.15,0.65,0.82273372877563
6,0.15,0.65,0.744168018389881
2,0.2,0.65,0.805194202530541
3,0.2,0.65,0.818386932523678
4,0.2,0.65,0.80149449599369
5,0.2,0.65,0.808469526780397
6,0.2,0.65,0.760542936766745
2,0.25,0.65,0.683243699038046
3,0.25,0.65,0.881011809746167
4,0.25,0.65,0.794263176060517
5,0.25,0.65,0.805328665018677
6,0.25,0.65,0.729180528429604
2,0.3,0.65,0.784228515759391
3,0.3,0.65,0.907330644243093
4,0.3,0.65,0.78514050666436
5,0.3,0.65,0.798112915813019
6,0.3,0.65,0.644256290787411
2,0.35,0.65,0.812626116785192
3,0.35,0.65,0.891248028127417
4,0.35,0.65,0.783049067865307
5,0.35,0.65,0.790581261317302
6,0.35,0.65,0.66466071680682
2,0.4,0.65,0.841344886835496
3,0.4,0.65,0.917924521949947
4,0.4,0.65,0.765886063748816
5,0.4,0.65,0.759699596205572
6,0.4,0.65,0.673208512269452
2,0.45,0.65,0.9160755945333
3,0.45,0.65,0.913070505076937
4,0.45,0.65,0.749495614034052
5,0.45,0.65,0.724496293575052
6,0.45,0.65,0.647644539478479
2,0.5,0.65,0.941735375256658
3,0.5,0.65,0.885225085587209
4,0.5,0.65,0.716944399566386
5,0.5,0.65,0.649257014796226
6,0.5,0.65,0.674682330149826
2,0.55,0.65,0.953090007613797
3,0.55,0.65,0.905283023078962
4,0.55,0.65,0.663739928319403
5,0.55,0.65,0.606110145960814
6,0.55,0.65,0.639605756964854
2,0.6,0.65,0.952007473291726
3,0.6,0.65,0.892312342627386
4,0.6,0.65,0.661345320089309
5,0.6,0.65,0.632882394637759
6,0.6,0.65,0.609677331855599
2,0.65,0.65,0.958166670658144
3,0.65,0.65,0.862353901194874
4,0.65,0.65,0.651839030976769
5,0.65,0.65,0.621350328502313
6,0.65,0.65,0.619927337182363
2,0.7,0.65,0.972449735076401
3,0.7,0.65,0.860545935971652
4,0.7,0.65,0.679634478537347
5,0.7,0.65,0.586875322509798
6,0.7,0.65,0.619521324484313
2,0.75,0.65,0.966957657691765
3,0.75,0.65,0.856868527034208
4,0.75,0.65,0.621714066888335
5,0.75,0.65,0.602351916685559
6,0.75,0.65,0.610734161461662
2,0.8,0.65,0.947243322823481
3,0.8,0.65,0.797834551704794
4,0.8,0.65,0.659469168125079
5,0.8,0.65,0.603839989128093
6,0.8,0.65,0.597513535979592
2,0.85,0.65,0.949905861894592
3,0.85,0.65,0.765995284782384
4,0.85,0.65,0.644958056122111
5,0.85,0.65,0.625689398696768
6,0.85,0.65,0.599303911364538
2,0.9,0.65,0.963078298162765
3,0.9,0.65,0.78709061346501
4,0.9,0.65,0.670294657725114
5,0.9,0.65,0.608837449413594
6,0.9,0.65,0.61646175949363
2,0.95,0.65,0.9474884866246
3,0.95,0.65,0.732548594454205
4,0.95,0.65,0.666263255598502
5,0.95,0.65,0.59676483881933
6,0.95,0.65,0.640316772906735
2,1,0.65,0.97205450187887
3,1,0.65,0.621144142073458
4,1,0.65,0.721606562570305
5,1,0.65,0.610626352789167
6,1,0.65,0.627375515140901
2,0,0.7,0.857401446310684
3,0,0.7,0.713419779986235
4,0,0.7,0.739784161977381
5,0,0.7,0.754610393791489
6,0,0.7,0.76646417961432
2,0.05,0.7,0.893626267102663
3,0.05,0.7,0.629139381877172
4,0.05,0.7,0.686621867430627
5,0.05,0.7,0.754804985920864
6,0.05,0.7,0.773836533471452
2,0.1,0.7,0.941054818331778
3,0.1,0.7,0.599995339401769
4,0.1,0.7,0.753283473567432
5,0.1,0.7,0.819570451317965
6,0.1,0.7,0.744806312151702
2,0.15,0.7,0.861923212135614
3,0.15,0.7,0.765175759174379
4,0.15,0.7,0.77260809571977
5,0.15,0.7,0.831540126184176
6,0.15,0.7,0.792333952211752
2,0.2,0.7,0.764166607843681
3,0.2,0.7,0.833481742288311
4,0.2,0.7,0.795161416368585
5,0.2,0.7,0.823285373359781
6,0.2,0.7,0.753807204897291
2,0.25,0.7,0.640518785626324
3,0.25,0.7,0.876137008886391
4,0.25,0.7,0.782958683035777
5,0.25,0.7,0.800096373415467
6,0.25,0.7,0.684647577874057
2,0.3,0.7,0.763716171655874
3,0.3,0.7,0.901031859938785
4,0.3,0.7,0.79781773554276
5,0.3,0.7,0.79869973346447
6,0.3,0.7,0.699832983437674
2,0.35,0.7,0.824348217909034
3,0.35,0.7,0.870418187511795
4,0.35,0.7,0.774954502986385
5,0.35,0.7,0.783713197656925
6,0.35,0.7,0.683147448440248
2,0.4,0.7,0.902575133090193
3,0.4,0.7,0.913091791427166
4,0.4,0.7,0.748389329163781
5,0.4,0.7,0.733416685587334
6,0.4,0.7,0.690929765713019
2,0.45,0.7,0.939929865138415
3,0.45,0.7,0.898424144961065
4,0.45,0.7,0.765922612435596
5,0.45,0.7,0.690377208235811
6,0.45,0.7,0.65977662580294
2,0.5,0.7,0.947158538211578
3,0.5,0.7,0.89796355879499
4,0.5,0.7,0.667108263034477
5,0.5,0.7,0.615470934512119
6,0.5,0.7,0.640190330706479
2,0.55,0.7,0.955577772985966
3,0.55,0.7,0.885839525443638
4,0.55,0.7,0.654909448468366
5,0.55,0.7,0.638039416295365
6,0.55,0.7,0.596013127822511
2,0.6,0.7,0.957995595569578
3,0.6,0.7,0.869494568044784
4,0.6,0.7,0.660607460491008
5,0.6,0.7,0.596615432717272
6,0.6,0.7,0.601418397129474
2,0.65,0.7,0.966064490901328
3,0.65,0.7,0.84578837341804
4,0.65,0.7,0.628754977702557
5,0.65,0.7,0.59328784487935
6,0.65,0.7,0.622172105660282
2,0.7,0.7,0.947369981434867
3,0.7,0.7,0.82267335581291
4,0.7,0.7,0.647605745710279
5,0.7,0.7,0.59979353889748
6,0.7,0.7,0.605110907585426
2,0.75,0.7,0.968687640566694
3,0.75,0.7,0.85072794908381
4,0.75,0.7,0.655574580757148
5,0.75,0.7,0.606018120286749
6,0.75,0.7,0.63218378314226
2,0.8,0.7,0.958461468722902
3,0.8,0.7,0.819651023672698
4,0.8,0.7,0.676499382792132
5,0.8,0.7,0.586281723799519
6,0.8,0.7,0.617666715298822
2,0.85,0.7,0.972202303067291
3,0.85,0.7,0.764451504263107
4,0.85,0.7,0.718302424100974
5,0.85,0.7,0.618856213401812
6,0.85,0.7,0.629305864485923
2,0.9,0.7,0.94256039754499
3,0.9,0.7,0.725062129132213
4,0.9,0.7,0.64832170275676
5,0.9,0.7,0.632326869979478
6,0.9,0.7,0.63196470388166
2,0.95,0.7,0.956624684659957
3,0.95,0.7,0.705089040833634
4,0.95,0.7,0.706431781989152
5,0.95,0.7,0.60483805725255
6,0.95,0.7,0.631728362618064
2,1,0.7,0.938808479307286
3,1,0.7,0.713829673010589
4,1,0.7,0.713369479572143
5,1,0.7,0.616706729789282
6,1,0.7,0.655731399250646
2,0,0.75,0.8867554395635
3,0,0.75,0.678347747389349
